event,lepton_index,pid,pT,eta,phi
0,0,|,|,|,|
0,1,|,|,|,|
0,2,|,|,|,|
0,3,|,|,|,|
0,4,|,|,|,|
0,5,|,|,|,|
0,6,|,|,|,|
0,7,|,|,|,|
0,8,|,|,|,|
0,9,|,|,|,|
0,10,|,|,|,|
0,11,|,|,|,|
0,12,|,|,|,|
0,13,|,|,|,|
0,14,|,|,|,|
864,6,11,0.139,0.252,-1.487
864,7,-11,0.016,0.214,-1.376
864,8,11,0.007,-4.097,1.149
864,9,-11,0.015,-4.712,1.054
865,0,11,43.872,1.337,1.882
865,1,-11,40.126,2.609,-0.021
865,2,-11,7.870,2.796,-2.913
865,3,11,11.325,0.711,1.962
865,4,11,0.144,4.243,1.479
865,5,-11,0.135,4.245,1.490
865,6,11,0.120,2.318,-1.234
865,7,-11,0.003,2.241,-1.188
865,8,11,0.353,1.395,-2.020
865,9,-11,0.197,1.444,-2.043
865,10,13,1.275,6.173,2.216
866,0,13,65.707,-2.118,0.543
866,1,-13,16.787,-0.606,-3.079
866,2,-11,2.096,1.123,-2.709
866,3,11,28.410,-1.737,1.376
866,4,11,0.026,-2.226,0.402
866,5,-11,0.079,-2.260,0.418
866,6,11,0.044,-2.216,-2.152
866,7,-11,0.250,-2.191,-2.308
866,8,11,0.021,6.089,-1.412
866,9,-11,0.776,6.024,-1.430
867,0,11,48.316,3.616,1.118
867,1,-11,42.021,3.791,-2.205
867,2,-11,6.437,3.591,-1.574
867,3,11,16.098,2.368,-2.811
868,0,13,12.273,3.570,2.486
868,1,-13,4.522,0.958,1.055
868,2,13,50.282,1.722,2.451
868,3,-13,35.430,2.540,-0.520
869,0,-11,24.065,0.511,2.946
869,1,11,8.935,1.039,0.777
869,2,11,18.071,-0.867,0.331
869,3,-11,63.819,0.736,-2.549
869,4,11,1.279,1.602,-0.059
869,5,11,0.082,2.536,3.068
869,6,-11,0.241,2.478,3.127
869,7,-13,1.240,5.195,-0.437
869,8,13,1.422,4.022,1.837
869,9,-11,0.592,3.290,2.793
870,0,13,7.020,0.857,-2.171
870,1,-13,15.928,-0.496,-0.379
870,2,13,30.310,0.197,-0.847
870,3,-13,85.845,-0.846,0.696
870,4,11,0.007,1.363,0.786
870,5,-11,0.192,1.433,1.294
871,0,-13,47.863,2.030,2.337
871,1,13,43.506,2.080,-0.926
871,2,11,7.073,1.867,-0.063
871,3,-11,5.548,4.277,2.623
871,4,11,0.177,-0.140,-1.270
871,5,-11,0.126,-0.153,-1.268
871,6,11,0.005,-0.118,2.258
871,7,-11,0.059,-0.563,3.138
871,8,-13,0.613,5.954,1.757
872,0,-13,13.440,-2.783,1.799
872,1,13,10.253,-2.418,-1.994
872,2,13,40.723,-2.271,2.495
872,3,-13,49.792,-1.783,-0.787
872,4,11,0.030,0.074,2.084
872,5,-11,0.006,0.010,2.171
872,6,-13,0.325,4.057,0.222
872,7,-13,0.531,-2.816,2.942
873,0,11,108.363,0.305,-2.469
873,1,-11,15.640,-0.266,0.229
873,2,-13,5.421,-1.127,2.951
873,3,13,20.708,1.164,-2.372
873,4,11,0.159,-3.914,3.009
873,5,-11,0.072,-3.802,-3.061
873,6,11,0.728,-0.718,0.146
873,7,-11,0.469,-0.694,0.179
874,0,13,43.644,-2.092,2.446
874,1,-13,47.728,-2.300,-1.196
874,2,11,6.058,-3.220,1.322
874,3,-11,16.895,-3.276,-0.072
874,4,11,0.002,0.521,1.485
874,5,-11,0.212,0.013,2.857
874,6,11,0.014,2.019,2.172
874,7,-11,0.098,1.997,2.490
874,8,-13,0.060,2.736,-1.969
875,0,13,45.935,-0.523,-1.117
875,1,-13,7.382,0.296,-2.954
875,2,-11,26.185,-1.123,-2.898
875,3,11,52.877,0.196,-0.788
875,4,11,0.019,-2.177,-3.125
875,5,-11,0.121,-1.938,2.701
875,6,11,0.206,-0.190,2.059
875,7,-11,0.063,-0.415,2.133
875,8,11,0.061,0.922,1.266
875,9,-11,0.245,0.898,1.351
875,10,11,0.372,-1.781,-1.801
875,11,-11,0.534,-1.783,-1.802
876,0,11,36.985,-0.852,1.624
876,1,-11,189.136,-1.814,1.345
876,2,13,14.718,-2.249,1.193
876,3,-13,65.556,-1.719,0.915
876,4,11,0.212,-2.050,-1.276
876,5,-11,1.000,-2.047,-1.274
876,6,13,1.906,-0.815,0.212
876,7,11,0.028,-5.628,-0.851
876,8,-11,0.157,-5.636,-0.879
876,9,11,0.015,-4.972,-0.753
876,10,-11,0.086,-5.055,-0.946
877,0,-11,6.049,2.888,-1.099
877,1,11,14.288,3.338,1.568
877,2,-11,42.801,1.947,2.749
877,3,11,45.572,2.131,-0.481
877,4,11,0.043,1.354,-3.114
877,5,-11,0.099,0.945,2.880
878,0,11,12.191,1.506,-0.857
878,1,-11,24.876,0.734,-0.674
878,2,11,32.688,-0.276,-1.573
878,3,-11,26.745,1.815,0.804
878,4,11,0.971,1.602,-1.943
878,5,-13,0.134,-3.691,1.736
878,6,11,0.001,1.776,2.780
878,7,-11,0.046,1.195,0.477
879,0,-11,65.303,-1.015,-2.702
879,1,11,4.179,-2.091,1.943
879,2,13,18.313,-1.577,-0.350
879,3,-13,108.870,-1.161,-3.037
879,4,-11,0.071,-4.544,2.031
879,5,11,0.005,3.536,-1.162
879,6,-11,0.041,3.316,-1.935
879,7,11,0.025,6.631,-0.476
879,8,-11,0.024,6.931,-0.280
880,0,13,28.836,0.530,0.928
880,1,-13,58.124,-0.439,-2.256
880,2,11,31.065,-0.244,-1.385
880,3,-11,4.305,1.276,-0.462
880,4,11,0.547,-5.628,1.030
880,5,-11,0.252,-5.621,1.028
880,6,11,0.074,0.291,1.412
880,7,-11,0.049,0.698,3.136
880,8,11,0.212,0.415,-0.026
880,9,-11,0.013,0.285,0.122
880,10,11,0.002,-5.907,0.301
880,11,-11,0.006,-6.684,0.597
881,0,-13,35.719,-3.546,2.256
881,1,13,23.225,-1.900,-0.566
881,2,13,37.446,-1.999,1.269
881,3,-13,14.772,-2.619,1.675
881,4,-11,0.762,0.893,-0.051
882,0,-13,31.709,-0.240,1.712
882,1,13,13.858,2.494,-2.809
882,2,13,21.429,1.205,-0.869
882,3,-13,10.575,1.503,-1.819
882,4,13,0.018,-7.867,-3.072
883,0,-11,43.977,1.559,-1.293
883,1,11,46.035,1.854,2.140
883,2,13,12.468,0.579,1.587
883,3,-13,13.684,1.532,-0.945
883,4,11,0.182,0.225,-0.861
883,5,-11,0.642,0.218,-0.861
883,6,11,0.213,0.867,-0.413
883,7,-11,0.088,0.862,-0.392
884,0,13,15.916,2.550,-0.628
884,1,-13,15.313,1.877,1.892
884,2,-13,35.718,1.695,-0.409
884,3,13,52.332,2.156,2.457
884,4,11,0.458,2.965,-0.582
884,5,-11,0.267,2.517,-0.982
884,6,11,0.104,2.166,-2.339
884,7,-11,0.209,2.230,-2.652
884,8,-11,2.863,2.468,-1.489
885,0,11,28.828,1.111,-1.572
885,1,-11,8.215,1.528,-2.862
885,2,11,59.905,1.232,-3.104
885,3,-11,29.473,1.326,0.379
885,4,11,0.748,2.489,1.340
886,0,-13,6.398,1.789,-1.234
886,1,13,9.370,0.237,-1.892
886,2,13,68.722,-0.242,-0.247
886,3,-13,30.339,-0.368,2.840
886,4,11,0.011,3.519,-0.737
886,5,-11,0.016,2.669,1.015
887,0,11,43.601,0.023,2.354
887,1,-11,36.824,1.037,-0.580
887,2,11,4.882,2.547,0.103
887,3,-11,17.040,0.750,-2.943
887,4,-13,1.274,2.734,0.755
887,5,11,0.027,-1.998,-1.671
887,6,-11,0.530,-2.110,-1.109
888,0,-11,98.648,0.894,-0.789
888,1,11,12.045,-0.671,2.769
888,2,13,22.835,0.537,-0.150
888,3,-13,7.307,0.342,2.202
888,4,11,0.109,-3.567,1.721
888,5,-11,0.097,-3.515,1.622
888,6,11,0.495,3.227,-0.910
888,7,-11,2.294,2.745,1.821
889,0,11,19.046,-2.411,-0.929
889,1,-11,14.460,-2.619,1.933
889,2,13,53.387,-2.556,0.583
889,3,-13,38.595,-2.779,-2.691
889,4,11,0.009,-1.299,-0.828
889,5,-11,0.058,-1.427,-2.633
889,6,11,0.479,-5.474,-1.998
889,7,-11,0.289,-5.474,-2.001
890,0,11,92.738,-1.054,-0.752
890,1,-11,8.585,-0.134,-2.579
890,2,13,50.523,-0.348,-0.487
890,3,-13,21.175,-0.532,-2.545
891,0,11,13.995,-1.049,0.615
891,1,-11,34.997,0.388,-1.910
891,2,-11,2.492,0.783,-2.427
891,3,11,19.914,-1.172,2.361
891,4,11,0.277,0.289,-1.885
891,5,-11,0.019,0.173,-1.961
891,6,11,0.126,1.934,-0.774
891,7,-11,0.022,1.908,-0.841
891,8,-11,0.575,2.374,1.682
891,9,11,0.013,-2.946,1.688
891,10,-11,0.032,-2.901,1.668
892,0,11,10.692,-0.336,-1.465
892,1,-11,43.298,0.119,-0.141
892,2,13,44.577,0.048,2.899
892,3,-13,7.589,2.024,1.084
893,0,-11,7.273,1.300,0.544
893,1,11,19.364,1.325,-2.980
893,2,-11,17.545,-0.765,1.357
893,3,11,24.463,2.063,-1.190
893,4,11,0.067,3.584,-2.422
893,5,-11,0.152,3.369,-2.503
893,6,11,0.073,0.419,2.395
893,7,-11,0.021,0.415,2.548
894,0,-11,46.538,0.641,0.449
894,1,11,29.513,0.199,-2.335
894,2,-11,13.811,0.105,-2.631
894,3,11,25.113,1.384,0.416
895,0,-13,52.137,2.002,-2.091
895,1,13,7.216,1.243,-1.355
895,2,-13,111.680,1.445,-2.192
895,3,13,13.777,3.103,2.417
895,4,11,0.001,6.292,0.066
895,5,-11,0.468,3.516,1.218
895,6,11,0.016,4.821,2.735
895,7,-11,0.134,4.729,2.793
895,8,11,0.083,-5.952,-0.956
895,9,-11,0.087,-5.973,-0.934
895,10,11,0.077,1.607,1.084
895,11,-11,0.009,1.932,1.447
895,12,11,0.213,-4.555,-2.320
895,13,-11,0.001,-5.574,-1.045
895,14,11,0.022,0.272,-1.027
895,15,-11,0.030,0.399,-0.938
896,0,-11,4.483,-0.481,-1.760
896,1,11,11.725,1.584,0.089
896,2,13,28.549,0.144,-3.121
896,3,-13,67.018,-0.356,-0.177
896,4,11,0.190,-0.746,1.421
896,5,-11,0.107,-0.827,1.443
896,6,11,0.017,-6.429,0.209
896,7,-11,0.175,-6.338,0.226
897,0,-11,17.526,-2.569,0.854
897,1,11,16.507,-1.363,-2.710
897,2,11,17.113,-3.148,3.089
897,3,-11,26.425,-0.566,0.579
898,0,-13,29.492,0.854,-0.182
898,1,13,32.669,-1.041,2.906
898,2,13,8.016,1.410,1.805
898,3,-13,12.724,0.828,2.942
898,4,11,0.031,3.622,-2.955
898,5,-11,0.048,3.787,-3.019
899,0,-11,7.810,1.222,-0.186
899,1,11,25.884,1.079,-2.771
899,2,-11,17.363,-1.010,-2.579
899,3,11,45.290,1.446,-1.933
899,4,11,0.045,-3.427,3.065
899,5,-11,0.005,-2.543,0.847
900,0,13,32.320,-1.554,0.771
900,1,-13,4.871,-3.200,-0.670
900,2,13,47.875,-0.835,2.853
900,3,-13,22.794,-1.308,-1.010
900,4,11,0.073,5.395,-0.866
900,5,-11,0.535,5.378,-0.864
900,6,11,0.268,-6.237,1.728
900,7,-11,0.019,-5.804,1.627
900,8,11,0.001,-3.588,-1.777
900,9,-11,0.670,-1.810,-2.912
901,0,13,12.778,-2.011,-1.174
901,1,-13,18.786,-1.163,2.999
901,2,11,47.686,-1.075,0.208
901,3,-11,42.430,-1.555,-2.472
901,4,11,1.115,-1.112,2.291
901,5,-11,0.180,-1.145,2.310
902,0,-11,6.573,-1.714,-1.594
902,1,11,20.270,-1.635,1.723
902,2,13,32.428,-2.412,-1.774
902,3,-13,42.230,-0.758,2.509
902,4,11,0.013,5.325,3.104
902,5,-11,0.072,4.616,-3.117
902,6,11,0.152,-0.159,-0.397
902,7,-11,0.009,-0.278,-0.077
902,8,11,0.116,2.095,0.631
902,9,-11,0.029,2.064,0.383
903,0,13,46.322,-2.188,0.508
903,1,-13,45.415,-2.780,3.049
903,2,11,13.585,-2.369,-1.531
903,3,-11,10.642,-3.128,-1.911
904,0,11,5.358,-1.816,-1.645
904,1,-11,16.085,-1.019,2.631
904,2,13,55.630,-1.408,1.549
904,3,-13,24.027,0.452,-0.192
904,4,11,0.016,3.355,-3.013
904,5,-11,0.466,3.323,-3.051
904,6,11,0.016,6.507,1.501
904,7,-11,0.045,7.440,0.979
904,8,11,0.289,3.463,-3.043
904,9,-11,0.638,3.461,-3.048
905,0,13,2.434,4.123,-0.473
905,1,-13,24.171,2.857,-2.358
905,2,-13,34.171,1.394,1.889
905,3,13,36.388,2.776,-0.753
906,0,-13,102.628,1.562,1.393
906,1,13,19.997,0.888,-2.519
906,2,-13,10.361,0.021,2.176
906,3,13,25.963,1.564,1.215
906,4,11,0.080,5.457,2.738
906,5,-11,0.192,5.483,2.775
906,6,11,0.090,-0.597,-1.215
906,7,-11,0.400,-0.603,-1.221
906,8,11,0.210,-5.260,-0.241
906,9,-11,0.109,-4.980,-0.445
907,0,11,22.410,2.033,2.834
907,1,-11,44.552,0.209,-0.492
907,2,-11,13.442,-0.445,2.655
907,3,11,0.977,3.307,1.608
907,4,11,0.173,5.289,1.629
907,5,-11,0.277,5.299,1.643
907,6,11,0.075,-3.962,-0.106
907,7,-11,0.121,-3.960,-0.101
908,0,13,34.290,-1.224,2.933
908,1,-13,21.925,-0.417,2.242
908,2,-13,47.978,-1.196,-2.812
908,3,13,36.012,-0.169,2.165
908,4,13,0.203,-4.856,1.830
908,5,11,0.385,4.894,-2.226
908,6,-11,0.395,4.675,-2.280
909,0,11,55.700,0.858,0.813
909,1,-11,19.003,1.258,-2.921
909,2,13,35.818,1.272,-2.363
909,3,-13,11.550,0.670,-0.505
909,4,13,0.447,-5.246,-2.779
909,5,11,0.004,-5.129,-0.587
909,6,-11,0.138,-5.385,-0.583
910,0,11,10.293,-0.768,0.353
910,1,-11,43.894,-1.274,1.852
910,2,13,87.539,-1.009,1.033
910,3,-13,87.262,-0.852,2.111
910,4,11,0.099,2.315,2.824
910,5,-11,0.031,2.305,2.843
911,0,13,6.341,3.189,1.344
911,1,-13,15.334,2.844,-2.952
911,2,-13,33.024,3.321,-0.934
911,3,13,23.572,0.941,0.893
911,4,11,0.023,-1.621,1.037
911,5,-11,0.066,-1.545,1.050
912,0,13,37.221,-0.946,2.018
912,1,-13,65.528,-1.193,-0.539
912,2,-13,5.631,-2.287,-2.780
912,3,13,18.308,-1.653,0.887
912,4,11,0.103,0.597,-1.638
912,5,-11,0.576,0.645,-1.611
912,6,11,0.007,-1.227,-1.213
912,7,-11,0.163,-1.484,-1.302
913,0,13,37.708,-1.268,1.074
913,1,-13,41.338,-0.152,-2.169
913,2,-13,7.282,-1.231,1.518
913,3,13,13.154,0.536,-1.135
913,4,13,1.402,-2.267,1.641
914,0,-13,24.850,2.148,-3.112
914,1,13,8.940,1.295,-0.322
914,2,13,22.223,1.042,0.812
914,3,-13,67.705,2.393,-3.040
914,4,13,11.466,3.360,-0.167
914,5,-11,1.724,3.840,-0.176
915,0,13,56.856,0.738,-0.630
915,1,-13,34.139,0.227,2.597
915,2,-13,9.436,-0.727,2.616
915,3,13,17.516,0.274,-0.252
916,0,13,36.594,-1.979,-1.482
916,1,-13,57.852,-2.014,1.382
916,2,11,8.074,-0.626,1.564
916,3,-11,10.863,-0.814,-2.580
916,4,11,0.115,5.124,-3.124
916,5,-11,0.061,5.660,2.138
917,0,11,3.477,-1.401,-2.688
917,1,-11,15.497,0.883,0.380
917,2,11,42.019,0.257,3.051
917,3,-11,49.073,1.244,0.854
917,4,11,0.044,-1.543,-1.049
917,5,-11,0.019,-1.516,-0.989
918,0,13,56.697,0.448,-1.605
918,1,-13,8.887,2.862,-0.389
918,2,13,28.227,0.100,-3.083
918,3,-13,7.127,1.577,2.585
918,4,11,0.013,-0.180,-3.071
918,5,-11,0.049,-0.862,0.911
918,6,-11,0.208,0.796,-2.010
918,7,11,0.041,-5.237,2.743
918,8,-11,0.020,-5.206,2.913
918,9,11,0.180,-4.446,0.700
918,10,-11,0.061,-4.477,0.692
919,0,11,28.496,-1.464,-2.350
919,1,-11,57.453,-0.906,1.029
919,2,11,15.308,-0.900,-0.303
919,3,-11,26.954,-1.202,2.465
919,4,11,0.015,-1.872,1.865
919,5,-11,0.009,-1.723,1.852
919,6,11,0.022,-5.568,-2.262
919,7,-11,0.268,-5.250,-2.211
919,8,11,0.208,2.723,-2.091
919,9,-11,0.042,2.704,-2.226
920,0,13,13.511,2.478,-1.816
920,1,-13,55.949,1.746,-1.198
920,2,-11,131.295,1.678,-2.181
920,3,11,5.389,0.270,0.588
920,4,11,1.588,0.541,1.054
920,5,-11,0.717,0.594,1.057
921,0,13,14.295,-0.525,-2.399
921,1,-13,15.355,-0.358,-3.124
921,2,13,35.293,-1.338,2.994
921,3,-13,53.678,-0.815,-0.084
922,0,13,32.595,-2.623,2.907
922,1,-13,58.232,-2.081,-0.093
922,2,11,11.858,-2.064,3.004
922,3,-11,14.070,-1.243,-0.914
923,0,11,21.493,0.077,-2.150
923,1,-11,0.896,-3.298,-2.260
923,2,11,22.862,0.789,3.062
923,3,-11,39.060,-1.108,0.283
923,4,11,0.060,-5.528,-1.793
923,5,-11,0.011,-5.814,-1.330
924,0,13,2.238,-1.790,-3.096
924,1,-13,38.614,-0.341,-0.682
924,2,11,34.257,0.891,-2.432
924,3,-11,24.444,-0.814,0.831
924,4,11,0.008,-2.193,0.177
924,5,-11,0.421,-3.167,1.223
924,6,11,0.027,-3.193,-0.305
924,7,-11,0.276,-3.307,-0.528
924,8,11,0.620,-2.368,1.270
924,9,11,0.055,-1.572,-1.277
924,10,-11,0.145,-1.531,-1.244
924,11,-11,0.171,-2.221,3.045
925,0,11,30.496,0.682,1.859
925,1,-11,27.624,2.711,-0.850
925,2,13,3.806,-0.962,0.444
925,3,-13,9.142,1.841,-2.920
925,4,11,0.384,0.573,2.839
925,5,-11,0.075,0.501,2.759
925,6,11,0.039,0.255,-1.033
925,7,-11,0.038,0.275,-0.952
926,0,13,25.693,-0.875,0.692
926,1,-13,14.659,2.218,-1.061
926,2,13,12.822,0.612,1.277
926,3,-13,15.458,1.287,2.328
926,4,11,0.438,5.338,-2.769
926,5,-11,0.249,5.329,-2.767
926,6,11,0.510,-2.183,-1.853
926,7,-11,0.340,-2.182,-1.813
926,8,11,0.103,4.400,-0.209
927,0,-11,12.928,2.889,-1.394
927,1,11,17.918,1.355,-2.757
927,2,-11,30.511,2.216,-0.301
927,3,11,26.053,0.501,0.017
927,4,11,0.019,-0.259,0.337
927,5,-11,0.003,-0.345,0.687
927,6,11,0.012,-2.750,2.249
927,7,-11,0.047,-2.820,2.158
927,8,11,0.149,2.141,-2.995
927,9,-11,0.056,2.156,-2.941
928,0,13,10.045,0.657,1.112
928,1,-13,0.738,-2.097,-0.326
928,2,13,72.735,-1.117,0.334
928,3,-13,22.299,-2.097,-2.545
928,4,11,0.194,-0.783,1.656
928,5,-11,0.052,-0.790,1.653
928,6,11,0.094,8.258,-2.906
928,7,-11,0.441,8.296,-2.848
929,0,11,57.610,-0.161,1.196
929,1,-11,38.048,-0.214,-2.381
929,2,11,5.550,0.558,1.061
929,3,-11,17.765,0.690,-1.568
929,4,11,0.265,3.147,-3.039
929,5,11,0.049,-4.997,1.775
929,6,-11,0.029,-5.498,1.390
930,0,11,24.309,-1.839,-3.114
930,1,-11,92.246,-1.027,-1.016
930,2,13,14.384,-1.303,-1.085
930,3,-13,56.863,-1.104,-0.737
930,4,11,0.064,3.842,2.741
930,5,-11,0.010,2.564,-2.702
931,0,13,32.280,1.837,1.903
931,1,-13,60.540,2.523,-1.109
931,2,13,18.810,1.740,-0.195
931,3,-13,10.591,2.122,2.206
931,4,-11,0.131,4.100,-2.607
931,5,11,0.276,-5.036,0.881
931,6,-11,0.057,-4.897,0.853
932,0,11,5.772,-3.090,0.103
932,1,-11,2.950,-5.270,1.077
932,2,13,48.254,-3.670,2.644
932,3,-13,35.682,-2.678,-0.976
932,4,11,0.355,7.294,1.689
932,5,-11,0.044,7.285,1.702
933,0,-11,8.975,-0.051,1.023
933,1,11,8.304,-2.398,-0.592
933,2,11,24.020,-2.298,-1.093
933,3,-11,36.777,-0.570,1.671
933,4,11,0.042,2.507,-2.635
933,5,-11,0.308,2.524,-2.646
933,6,11,0.069,1.898,-0.103
933,7,-11,0.021,2.281,-0.812
933,8,11,0.080,-2.074,0.082
933,9,-11,0.132,-2.073,0.085
933,10,11,0.037,-5.541,-2.471
933,11,-11,0.283,-5.532,-2.481
934,0,-13,39.624,0.269,-2.777
934,1,13,51.013,-0.440,0.691
934,2,11,3.129,0.866,1.515
934,3,-11,14.486,1.155,-2.627
935,0,-11,35.786,0.491,-2.286
935,1,11,15.024,-0.906,1.085
935,2,11,4.186,1.770,-2.256
935,3,-11,50.732,-0.102,0.814
935,4,11,0.130,3.313,0.291
935,5,-11,0.387,3.136,0.146
935,6,11,0.053,2.201,-0.110
935,7,-11,0.066,2.228,-0.185
936,0,-13,17.923,1.683,2.503
936,1,13,27.298,0.948,-0.339
936,2,-13,45.419,0.829,-2.206
936,3,13,14.722,1.844,1.613
936,4,11,0.402,2.236,0.154
936,5,-11,1.724,2.489,0.088
937,0,-11,15.221,1.991,-1.869
937,1,11,23.197,-1.132,1.790
937,2,-11,6.160,1.194,-0.627
937,3,11,15.475,-0.396,-2.170
937,4,11,0.025,-1.289,1.087
937,5,-11,0.056,-1.115,1.988
937,6,11,0.024,-1.080,0.309
937,7,-11,0.030,-1.217,0.163
937,8,13,1.038,1.569,0.210
937,9,11,0.056,-2.681,-2.091
937,10,-11,0.176,-2.690,-2.098
937,11,11,0.004,-2.875,-2.937
937,12,-11,0.108,-3.426,1.599
938,0,11,42.909,1.177,-0.982
938,1,-11,46.325,0.734,2.486
938,2,13,8.059,-0.861,0.652
938,3,-13,10.534,0.433,-0.326
938,4,-13,0.026,2.608,-2.229
938,5,11,0.140,2.545,2.432
938,6,-11,0.091,2.709,2.258
938,7,11,0.476,1.764,0.994
938,8,-11,0.038,1.767,1.141
939,0,13,14.579,-1.463,0.769
939,1,-13,12.450,-1.204,2.035
939,2,11,54.127,-0.198,2.896
939,3,-11,75.998,0.216,2.521
939,4,11,0.030,-5.075,0.145
939,5,-11,0.015,-5.052,0.141
940,0,11,18.211,2.335,0.620
940,1,-11,10.683,2.887,-2.922
940,2,11,55.543,2.099,-2.488
940,3,-11,26.362,1.497,0.884
940,4,11,0.006,-0.436,3.047
940,5,-11,0.203,-0.248,-2.455
940,6,-11,0.969,1.994,0.005
940,7,11,0.049,-2.077,-2.831
940,8,-11,0.025,-2.054,-2.866
940,9,13,0.772,3.630,-1.996
941,0,11,5.923,2.426,-1.708
941,1,-11,8.499,0.331,2.520
941,2,-13,29.228,1.216,-1.302
941,3,13,20.411,-1.221,1.795
941,4,11,0.023,2.598,-2.788
941,5,-11,0.034,2.243,-1.932
941,6,11,0.077,-0.383,0.628
941,7,-11,0.027,-0.435,0.627
941,8,11,0.075,0.875,-2.711
941,9,-11,0.020,0.932,-3.043
942,0,13,10.703,-3.250,0.142
942,1,-13,17.077,-4.145,-0.544
942,2,13,48.916,-2.956,-2.181
942,3,-13,23.380,-4.659,1.052
942,4,11,0.269,2.430,2.488
943,0,11,10.654,0.174,-2.104
943,1,-11,17.809,-3.565,-1.188
943,2,13,4.035,-2.206,-1.568
943,3,-13,24.766,-0.925,-0.585
943,4,11,0.245,5.046,-1.274
943,5,-11,0.018,5.165,-1.332
943,6,11,0.006,-4.886,-1.532
943,7,-11,0.105,-4.770,-1.527
943,8,11,0.034,-1.162,2.598
943,9,-11,0.192,-1.177,2.644
944,0,13,37.268,-0.112,-0.262
944,1,-13,53.874,-0.453,3.050
944,2,13,8.111,-0.166,-1.098
944,3,-13,22.445,-0.640,0.360
945,0,-13,56.072,0.017,-1.356
945,1,13,37.004,0.022,1.501
945,2,13,21.580,-0.140,-2.845
945,3,-13,7.415,-0.779,0.738
946,0,-13,20.526,1.064,-2.989
946,1,13,21.423,3.885,-0.267
946,2,-11,6.609,3.080,2.056
946,3,11,27.913,2.597,1.217
946,4,11,0.148,3.335,1.959
946,5,-11,0.506,3.298,1.912
947,0,11,12.811,0.133,1.607
947,1,-11,24.480,1.483,-0.750
947,2,11,7.011,3.327,-1.482
947,3,-11,47.953,0.641,-2.678
947,4,13,1.734,1.324,2.178
947,5,11,0.223,4.852,-0.331
947,6,-11,0.076,4.858,-0.336
948,0,-13,59.891,0.135,1.461
948,1,13,27.011,0.435,-1.663
948,2,-11,8.172,0.869,0.475
948,3,11,16.995,0.880,-0.858
948,4,-13,0.118,3.757,-2.656
949,0,11,25.438,-3.052,1.450
949,1,-11,5.778,-3.962,-0.494
949,2,-11,21.087,-1.099,-2.666
949,3,11,40.321,-2.467,-0.415
949,4,11,0.110,-1.906,-2.755
949,5,-11,0.140,-2.246,2.939
950,0,-11,40.637,-2.415,-0.074
950,1,11,24.022,-3.205,-3.034
950,2,11,15.076,-2.498,2.095
950,3,-11,18.585,-3.276,-0.645
950,4,11,0.543,-2.152,-2.644
950,5,-11,0.525,-2.159,-2.628
951,0,11,57.949,-0.067,-1.531
951,1,-11,48.359,1.116,-0.548
951,2,13,6.330,1.540,0.576
951,3,-13,13.626,-0.443,0.722
951,4,11,0.827,-3.030,2.532
951,5,-11,0.402,-3.043,2.516
951,6,-11,1.062,0.911,-1.911
952,0,11,14.898,0.149,1.132
952,1,-11,58.591,2.311,3.032
952,2,-13,25.093,1.556,-2.505
952,3,13,9.819,1.390,1.057
953,0,-11,21.819,-0.373,-0.624
953,1,11,9.875,-1.204,0.224
953,2,11,21.777,-1.874,1.355
953,3,-11,14.096,1.359,-2.804
953,4,11,0.093,3.318,-1.375
953,5,-11,0.011,3.263,-1.766
953,6,11,0.173,0.901,1.637
953,7,-11,0.093,0.905,1.655
954,0,13,16.077,2.937,-0.259
954,1,-13,31.292,0.954,-2.069
954,2,13,26.972,3.108,0.153
954,3,-13,10.582,1.837,1.548
955,0,11,12.618,-0.375,1.520
955,1,-11,18.787,0.858,-2.984
955,2,13,9.390,2.321,1.672
955,3,-13,105.279,0.308,-2.944
955,4,11,0.182,-1.376,-1.376
955,5,-11,0.137,-1.390,-1.487
956,0,-11,50.002,-2.695,-2.341
956,1,11,35.543,-1.722,-1.621
956,2,-11,22.647,-1.696,1.157
956,3,11,17.648,-1.862,2.796
956,4,11,0.022,-0.179,1.099
956,5,-11,0.329,-0.166,1.084
956,6,11,0.327,5.286,1.892
956,7,-11,0.784,5.333,1.870
956,8,11,0.057,0.505,2.248
957,0,-13,12.954,-3.493,0.389
957,1,13,23.412,-0.374,-0.614
957,2,11,15.204,-0.601,2.064
957,3,-11,2.628,-4.114,-2.164
958,0,11,76.349,2.563,-0.626
958,1,-11,25.857,3.023,2.401
958,2,-11,14.003,2.972,0.561
958,3,11,15.284,3.880,-0.905
958,4,11,0.118,4.734,-2.037
958,5,-11,0.030,4.649,-0.427
958,6,11,0.013,0.729,2.300
958,7,-11,0.010,0.707,2.357
959,0,11,33.248,1.180,0.841
959,1,-11,28.972,2.621,-1.189
959,2,13,30.252,1.742,2.703
959,3,-13,4.730,3.804,-0.408
960,0,13,25.700,0.639,-2.753
960,1,-13,11.763,3.944,0.382
960,2,13,12.720,2.267,-0.050
960,3,-13,10.690,0.900,1.007
960,4,11,0.303,-1.032,1.340
960,5,-11,0.251,-1.017,1.409
960,6,11,0.009,4.642,-1.003
960,7,-11,0.003,5.331,-0.913
960,8,11,0.061,-5.855,-2.704
960,9,-11,0.143,-5.801,-2.413
960,10,11,0.349,-4.022,0.916
960,11,-11,0.120,-4.030,0.915
961,0,-13,36.450,-2.471,0.928
